Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,83.951,82.003,80.231,77.896,76.158,81.162,84.196,84.724
0.000,83.971,82.045,80.271,77.998,76.207,81.220,84.250,84.805
0.000,83.992,81.960,80.241,77.969,76.256,81.261,84.205,84.741
0.000,83.975,81.964,80.268,77.939,76.217,81.197,84.138,84.711
4.088,83.971,81.984,80.237,77.893,76.202,81.162,84.160,84.767
0.000,83.997,81.937,80.186,77.949,76.175,81.181,84.173,84.743
0.000,84.074,81.965,80.250,77.909,76.297,81.128,84.126,84.790
0.000,84.074,81.964,80.230,77.955,76.292,81.141,84.144,84.789
0.000,84.083,81.912,80.208,77.910,76.223,81.091,84.137,84.769
0.000,84.023,81.804,80.151,77.841,76.183,81.051,84.132,84.689
0.000,83.979,81.733,80.131,77.798,76.135,81.020,84.072,84.668
4.185,83.900,81.700,80.155,77.740,76.144,81.009,84.037,84.613
0.000,83.939,81.739,80.199,77.740,76.161,81.053,84.080,84.681
0.000,83.936,81.765,80.174,77.754,76.157,81.042,84.111,84.736
0.000,83.914,81.811,80.177,77.757,76.206,81.072,84.141,84.779
0.000,83.948,81.876,80.269,77.772,76.231,81.105,84.160,84.843
0.000,83.904,81.878,80.245,77.729,76.181,81.041,84.140,84.825
0.000,83.884,81.885,80.273,77.730,76.135,81.041,84.178,84.855
0.000,83.885,81.846,80.277,77.714,76.092,80.976,84.119,84.845
4.285,83.835,81.799,80.218,77.682,76.043,80.950,84.063,84.806
0.000,83.795,81.716,80.148,77.628,75.978,80.924,84.038,84.727
0.000,83.807,81.739,80.211,77.578,76.034,80.935,84.069,84.779
0.000,83.852,81.789,80.180,77.569,75.989,80.858,84.062,84.768
0.000,83.863,81.798,80.183,77.602,76.042,80.882,84.084,84.827
0.000,83.819,81.844,80.225,77.634,76.075,80.897,84.098,84.796
0.000,83.841,81.793,80.260,77.664,76.040,80.911,84.051,84.800
0.000,83.925,81.711,80.292,77.706,76.029,80.942,83.992,84.836
4.377,83.985,81.777,80.296,77.718,76.043,80.889,84.010,84.840
0.000,83.971,81.797,80.316,77.722,76.074,80.938,84.082,84.843
0.000,83.983,81.879,80.304,77.762,76.102,81.025,84.139,84.861
0.000,84.068,81.990,80.394,77.772,76.079,81.065,84.198,84.924
0.000,84.110,81.965,80.404,77.741,76.162,81.078,84.157,84.931
0.000,84.075,81.958,80.396,77.770,76.125,81.094,84.179,84.915
0.000,84.031,81.924,80.399,77.789,76.104,81.118,84.193,84.939
0.000,83.987,81.891,80.344,77.742,76.117,81.106,84.186,84.867
4.478,83.986,81.880,80.310,77.675,76.066,80.994,84.133,84.825
0.000,83.972,81.852,80.277,77.583,76.048,80.955,84.049,84.743
0.000,84.044,81.825,80.321,77.605,76.148,80.993,83.990,84.813
0.000,84.101,81.868,80.252,77.659,76.167,80.989,84.057,84.829
0.000,84.051,81.834,80.192,77.634,76.153,80.918,84.030,84.771
0.000,84.061,81.832,80.249,77.672,76.175,81.003,84.053,84.798
0.000,83.981,81.838,80.335,77.667,76.196,81.047,84.062,84.795
0.000,83.956,81.786,80.326,77.673,76.211,80.954,84.038,84.796
4.579,84.010,81.891,80.350,77.730,76.251,81.032,84.222,84.871
0.000,83.977,81.818,80.314,77.787,76.231,81.021,84.218,84.879
0.000,84.040,81.756,80.288,77.785,76.288,81.027,84.182,84.847
0.000,84.006,81.710,80.208,77.701,76.213,80.982,84.145,84.838
0.000,84.003,81.652,80.201,77.710,76.236,80.954,84.099,84.833
0.000,84.083,81.655,80.264,77.762,76.267,81.032,84.079,84.829
0.000,84.108,81.714,80.338,77.816,76.337,81.051,84.061,84.854
4.673,84.147,81.886,80.355,77.919,76.307,81.098,84.208,84.940
0.000,84.105,81.845,80.328,77.907,76.307,81.116,84.207,84.902
0.000,84.136,81.901,80.356,77.935,76.300,81.208,84.304,84.927
0.000,84.155,81.994,80.346,77.972,76.390,81.270,84.345,85.007
0.000,84.162,81.977,80.361,77.940,76.394,81.308,84.322,84.968
0.000,84.178,81.946,80.304,77.857,76.394,81.252,84.279,84.941
0.000,84.165,81.969,80.372,77.859,76.421,81.284,84.246,84.991
0.000,84.167,82.026,80.358,77.882,76.417,81.269,84.304,85.010
4.771,84.111,81.973,80.329,77.792,76.450,81.169,84.277,85.073
0.000,84.089,81.940,80.380,77.784,76.411,81.208,84.255,85.104
0.000,84.058,81.911,80.373,77.733,76.404,81.213,84.233,85.102
0.000,84.035,81.932,80.358,77.711,76.408,81.173,84.230,85.089
0.000,84.028,81.912,80.322,77.730,76.420,81.142,84.258,85.036
0.000,83.960,81.872,80.280,77.728,76.359,81.104,84.208,85.010
0.000,83.940,81.871,80.346,77.819,76.336,81.145,84.251,85.042
