Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,72.896,72.012,69.643,66.493,67.546,71.644,75.037,79.979
0.000,72.908,71.969,69.729,66.482,67.534,71.624,74.983,79.664
0.000,72.976,72.015,69.820,66.448,67.569,71.643,74.959,79.414
0.000,73.060,72.105,69.890,66.429,67.605,71.604,74.954,79.255
4.865,73.054,72.105,69.867,66.407,67.626,71.603,74.976,79.042
0.000,73.113,72.192,69.902,66.375,67.589,71.549,74.969,79.005
0.000,73.067,72.201,69.844,66.340,67.620,71.502,74.955,78.838
0.000,73.018,72.210,69.797,66.307,67.644,71.462,74.927,78.622
0.000,72.963,72.176,69.749,66.194,67.611,71.431,74.906,78.470
0.000,72.920,72.196,69.671,66.175,67.597,71.377,74.878,78.862
